"id";"contract_award_id";"contract_naics_description";"contract_award_description";"contract_parentagency";"contract_currentval";"contract_recipient";"contract_naics";"contract_sop";"contract_date";"contract_stateflag";"contract_agencylogo";"contract_recipient_address";"contract_recipient_district"
3597;"FA862017C3011";"AIRCRAFT MANUFACTURING";"IRAQ PEACE DRAGON MANAGEMENT FUNDING REALIGN";"DEPARTMENT OF DEFENSE (DOD)";86058100.0;"TEXTRON AVIATION DEFENSE LLC";336411;"KS";"2017-03-31";"https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Kansas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"201 S GREENWICH";4
3598;"FA862114C6310";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"MTC MISSION ESSENTIAL CLAUSES";"DEPARTMENT OF DEFENSE (DOD)";57983500.0;"PLEXSYS INTERFACE PRODUCTS, INC.";336413;"WA";"2014-02-01";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Washington.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4900 N W CAMAS MEADOWS DR";3
3599;"FA862114C6310";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"AIRBORNE WARNING AND CONTROL SYSTEM (AWACS) MISSION TRAINING CENTER (MTC)";"DEPARTMENT OF DEFENSE (DOD)";7142710.0;"PLEXSYS INTERFACE PRODUCTS, INC.";336413;"WA";"2014-02-01";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Washington.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4900 N W CAMAS MEADOWS DR";3
3600;"FA862114C6310";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"AIRBORNE WARNING AND CONTROL SYSTEM (AWACS) MISSION TRAINING CENTER";"DEPARTMENT OF DEFENSE (DOD)";197304.0;"PLEXSYS INTERFACE PRODUCTS, INC.";336413;"WA";"2014-02-01";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Washington.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4900 N W CAMAS MEADOWS DR";3
3601;"FA805117C0002";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"RESEARCH AND DEVELOPMENT INTO REUSABLE AIR FILTER TECHNOLOGY.";"DEPARTMENT OF DEFENSE (DOD)";1126370.0;"ESPIN TECHNOLOGIES, INC.";541712;"TN";"2016-11-25";"https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Tennessee.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7151 DISCOVERY DR";3
3602;"FA862116C6281";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"KC-10 TS CLEAN-UP";"DEPARTMENT OF DEFENSE (DOD)";3756570.0;"PINNACLE SOLUTIONS, INC.";336413;"AL";"2015-12-30";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"8 PARADE ST NW STE 301";5
3603;"FA862115C6284";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"C5 MAINTENANCE AIRCREW TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";936474.0;"CYMSTAR SERVICES LLC";336413;"OK";"2015-09-25";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1700 W ALBANY ST STE 500";1
3604;"FA810613C0008";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"FULL CONTRACTOR LOGISTICS SUPPORT (CLS) FOR THE C-21 FLEET";"DEPARTMENT OF DEFENSE (DOD)";143214000.0;"M1 SUPPORT SERVICES, L.P.";488190;"TX";"2013-07-04";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"300 N ELM ST STE 101";26
3605;"FA810613C0008";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"FULL CONTRACTOR LOGISTICS SUPPORT (C-21) FOR C-21 AIRCRAFT";"DEPARTMENT OF DEFENSE (DOD)";147058000.0;"M1 SUPPORT SERVICES, L.P.";488190;"TX";"2013-07-04";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"300 N ELM ST STE 101";26
3606;"FA805215C0026";"ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES";"SG5 PROGRAM MANAGEMENT SUPPORT MODIFICATION TO CHANGE ADMIN DODAAC";"DEPARTMENT OF DEFENSE (DOD)";8735720.0;"HEARTLAND ENERGY PARTNERS LLC";541611;"VA";"2015-09-30";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1911 N FORT MYER DR STE 701";8
3607;"FA805217C0008";"ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES";"MODIFICATION IS TO CHANGE ADMIN DODAAC";"DEPARTMENT OF DEFENSE (DOD)";3634720.0;"T AND T CONSULTING SERVICES, INC.";541611;"VA";"2017-07-25";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"431 PARK AVE SUITE 201";8
3608;"FA805115C0002";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"PAVEMENTS RDT&E MATERIALS - EXTEND PERIOD OF PERFORMANCE AND TRANSFER FUNDS BETWEEN CLINS.";"DEPARTMENT OF DEFENSE (DOD)";3649000.0;"APPLIED RESEARCH ASSOCIATES, INC.";541712;"NM";"2015-04-14";"https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_New_Mexico.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4300 SAN MATEO BLVD NE STE A220";1
3609;"FA805115C0002";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"PAVEMENTS RDT&E MATERIALS - INCREMENTAL FUNDING AND CEILING ADJUSTMENT BETWEEN CLINS.  NO TOTAL CEILING INCREASE.";"DEPARTMENT OF DEFENSE (DOD)";3649000.0;"APPLIED RESEARCH ASSOCIATES, INC.";541712;"NM";"2015-04-14";"https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_New_Mexico.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4300 SAN MATEO BLVD NE STE A220";1
3610;"FA805717C0002";"CARPET AND RUG MILLS";"USAF CARPET PROGRAM - ROLL GOODS, CARPET TILES, WALK-OFFS, AND ADHESIVES.";"DEPARTMENT OF DEFENSE (DOD)";4000.0;"SHAW INDUSTRIES, INC.";314110;"GA";"2017-07-19";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Georgia_%28U.S._state%29.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"616 E WALNUT AVE";0
3611;"FA862115C6285";"ENGINEERING SERVICES";"CHAMBERS CLEAN UP MOD";"DEPARTMENT OF DEFENSE (DOD)";148332.0;"ADSYNC TECHNOLOGIES, INC.";541330;"FL";"2015-09-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"111 S DE VILLIERS ST STE B SECOND FLOOR";1
3612;"FA862115C6309";"FLIGHT TRAINING";"AIRBORNE WARNING AND CONTROL SYSTEM FLIGHT CREW TRAINER";"DEPARTMENT OF DEFENSE (DOD)";64975200.0;"L-3 COMMUNICATIONS CORPORATION";611512;"TX";"2015-04-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2200 ARLINGTON DOWNS RD";33
3613;"FA810017C0017";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"GUIDED WAVE PHASED ARRAY TECHNOLOGY FOR RAPID LARGE-AREA NDI OF AIRCRAFT. A RESEARCH AND DEVELOPMENT EFFORT FOR THE FY17 AIR FORCE SMALL BUSINESS INNOVATION RESEARCH (SBIR)";"DEPARTMENT OF DEFENSE (DOD)";749879.0;"FBS, INC.";541712;"PA";"2017-02-02";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Pennsylvania.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"450 ROLLING RIDGE DR";15
3614;"FA810607C0001";"ENGINEERING SERVICES";"ENGINEERING SERVICES FOR MULTIPLE PLATFORMS.";"DEPARTMENT OF DEFENSE (DOD)";18523700.0;"BOEING AEROSPACE OPERATIONS INCORPORATED";541330;"OK";"2007-04-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"8120 MID AMERICA BLVD STE 300";4
3615;"FA862116C6281";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"KC-10 TRAINING SYSTEMS";"DEPARTMENT OF DEFENSE (DOD)";125202000.0;"PINNACLE SOLUTIONS, INC.";336413;"AL";"2015-12-30";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"8 PARADE ST NW STE 301";5
3616;"FA850117C0008";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"SMALL BUSINESS INNOVATIVE RESEARCH COGNITECH";"DEPARTMENT OF DEFENSE (DOD)";399966.0;"COGNITECH CORPORATION";541712;"UT";"2017-03-30";"https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Utah.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1060 E 100 S STE 306";2
3617;"FA850117C0011";"INDUSTRIAL DESIGN SERVICES";"SMALL BUSINESS INNOVATIVE RESEARCH (SBIR) TOPIC AF112-219";"DEPARTMENT OF DEFENSE (DOD)";1495230.0;"ENERGY QUEST TECHNOLOGIES INC";541420;"AZ";"2017-04-19";"https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Arizona.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"307 W MCNAIR ST";9
3618;"FA862115C6339";"CUSTOM COMPUTER PROGRAMMING SERVICES";"T-38C TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";19857100.0;"AERO SIMULATION, INC.";541511;"FL";"2019-10-24";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4450 E ADAMO DR STE 501";14
3619;"FA810615C0004";"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";41116700.0;"BOEING COMPANY, THE";488190;"OK";"2015-09-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3620;"FA862116C6331";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"FY21 EXERCISE OPTION YEAR";"DEPARTMENT OF DEFENSE (DOD)";243228000.0;"CAE USA MISSION SOLUTIONS INC";336413;"FL";"2016-08-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4908 TAMPA W BLVD";14
3621;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";17262.8;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3622;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25 CONTRACTOR LOGISTICS SUPPORT.";"DEPARTMENT OF DEFENSE (DOD)";361510000.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3623;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";45987300.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3624;"FA862115C6339";"CUSTOM COMPUTER PROGRAMMING SERVICES";"T-38C";"DEPARTMENT OF DEFENSE (DOD)";20092400.0;"AERO SIMULATION, INC.";541511;"FL";"2015-09-14";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4450 E ADAMO DR STE 501";14
3625;"FA862116C6331";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"KIRTLAND, DAVIS-MONTHAN, ANDREWS, AND MOODY AIRCREW TRAINING AND REHEARSAL SERVICES UH-1N AIRCREW PROCEDURES TRAINER REFRESHER AND EMERGENCY PROCEDURES UPGRADE";"DEPARTMENT OF DEFENSE (DOD)";246514000.0;"CAE USA MISSION SOLUTIONS INC";336413;"FL";"2016-08-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4908 TAMPA W BLVD";14
3626;"FA862116C6331";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"CAPACITY GAP TRAINING";"DEPARTMENT OF DEFENSE (DOD)";194255000.0;"CAE USA MISSION SOLUTIONS INC";336413;"FL";"2016-08-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4908 TAMPA W BLVD";14
3627;"FA862116C6331";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"KIRTLAND, DAVIS-MONTHAN, ANDREWS&MOODY AIRCREW TRAINING AND REHEARSAL SERVICES";"DEPARTMENT OF DEFENSE (DOD)";190317000.0;"CAE USA MISSION SOLUTIONS INC";336413;"FL";"2016-08-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4908 TAMPA W BLVD";14
3628;"FA862116C6331";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"KIRTLAND, DAVIS-MONTHAN, ANDREWS&MOODY AIRCREW TRAINING AND REHEARSAL SERVICES";"DEPARTMENT OF DEFENSE (DOD)";194255000.0;"CAE USA MISSION SOLUTIONS INC";336413;"FL";"2016-08-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4908 TAMPA W BLVD";14
3629;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";41041200.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3630;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";186602000.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3631;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"CONTRACTOR LOGISTICS SUPPORT FOR VC-25A";"DEPARTMENT OF DEFENSE (DOD)";43396100.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3632;"FA850117C0021";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)";"FY17 SBIR TOPIC AF161-014, AIR LOGISTICS";"DEPARTMENT OF DEFENSE (DOD)";1749040.0;"AIR LOGISTICS AND ENGINEERING SOLUTIONS, LLC";541712;"GA";"2017-09-30";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Georgia_%28U.S._state%29.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1100 PARK DR";8
3633;"FA862116C6336";"OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING";"COVID-19 DIB. RJAF F-16 AIR COMBAT TRAINING CENTER (ACTC) SIMULATOR PROCUREMENT";"DEPARTMENT OF DEFENSE (DOD)";44120600.0;"LOCKHEED MARTIN CORPORATION";333318;"FL";"2016-09-07";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"100 GLOBAL INNOVATION CIR";9
3634;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";183448000.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3635;"FA850512C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"F-15SA CONVERSION SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";32553900.0;"BOEING COMPANY, THE";336413;"MO";"2012-06-22";"https://upload.wikimedia.org/wikipedia/commons/5/5a/Flag_of_Missouri.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6200 J S MCDONNELL BLVD";1
3636;"FA862116C6331";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"DGBS PRIMARY/SECONDARY ESM, CV-22 RELOCATION BUNDLE, CV-22 COFT-UH1N/HH-60 HOIST POWER SUPPLY";"DEPARTMENT OF DEFENSE (DOD)";12972000.0;"ALPHA-OMEGA CHANGE ENGINEERING, INC.";336413;"VA";"2016-08-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"460 MCLAWS CIR STE 220";2
3637;"FA862116C6339";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"B-52 TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";12491400.0;"AVIATION TRAINING CONSULTING, LLC";336413;"OK";"2020-10-23";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"123 W COMMERCE ST STE 424";3
3638;"FA850116C0031";"GENERAL AUTOMOTIVE REPAIR";"VEHICLE MAINTENANCE AND ANALYSIS";"DEPARTMENT OF DEFENSE (DOD)";11045200.0;"PHOENIX MANAGEMENT, INC.";811111;"TX";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"10313 LAKE CREEK PKWY FL 2";10
3639;"FA862116C6339";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"B-52 TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";95953900.0;"AVIATION TRAINING CONSULTING, LLC";336413;"OK";"2016-11-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"123 W COMMERCE ST STE 424";3
3640;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";332881000.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3641;"FA570217C0021";"COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION";"CONSTRUCT ADA BRIGADE TOC&PLANS - MODIFICATION TO COMPLETE HOT TAP IN WATER MAIN.";"DEPARTMENT OF DEFENSE (DOD)";791700.0;"MISCELLANEOUS FOREIGN AWARDEES";236220;"DC";"2017-09-20";"https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_the_District_of_Columbia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1800 F ST NW";0
3642;"FA862116C6369";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"A-10 AIRCREW TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";53470200.0;"PRO-ACTIVE TECHNOLOGIES, INC.";336413;"FL";"2016-07-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"5712 DOT COM CT";7
3643;"FA570217C0026";"COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION";"REPAIR CAOC BACKUP GENERATOR AND ATS";"DEPARTMENT OF DEFENSE (DOD)";3035330.0;"MISCELLANEOUS FOREIGN AWARDEES";236220;"DC";"2017-09-27";"https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_the_District_of_Columbia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1800 F ST NW";0
3644;"FA850909C0012";"ENGINEERING SERVICES";"NON-RECURRING ENGINEERING";"DEPARTMENT OF DEFENSE (DOD)";-172176.0;"DRS SUSTAINMENT SYSTEMS, INC.";541330;"MO";"2009-01-29";"https://upload.wikimedia.org/wikipedia/commons/5/5a/Flag_of_Missouri.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4201 INNOVATION WAY";1
3645;"FA862116C6339";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"B-52 TRAINING SYSTEM";"DEPARTMENT OF DEFENSE (DOD)";95953900.0;"AVIATION TRAINING CONSULTING, LLC";336413;"OK";"2016-11-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"123 W COMMERCE ST STE 424";3
3646;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";332764000.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3647;"FA810616C0001";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"VC-25A CONTRACTOR LOGISTICS SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";342381000.0;"BOEING COMPANY, THE";336413;"OK";"2015-12-01";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6001 S AIR DEPOT BLVD";4
3648;"FA862116C6378";"OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING";"TAIWAN AIR FORCE F-16 A/B BLOCK 20 MISSION TRAINING CENTER";"DEPARTMENT OF DEFENSE (DOD)";90032200.0;"L-3 COMMUNICATIONS CORPORATION";333318;"TX";"2016-03-02";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2200 ARLINGTON DOWNS RD";33
3649;"FA810616C0004";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"CONTRACTOR LOGISTICS SUPPORT FOR CESSNA 208 FLEET AND CESSNA 172/208 TRAINER FLEET FOR IRAQ FOREIGN MILITARY SALES.";"DEPARTMENT OF DEFENSE (DOD)";192454000.0;"ALLIANT TECHSYSTEMS INC.";336413;"TX";"2016-01-01";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"236 CITATION DR";33
3650;"FA810616C0007";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"MOROCCO FMS";"DEPARTMENT OF DEFENSE (DOD)";13126000.0;"GULFSTREAM AEROSPACE CORPORATION (GEORGIA)";336413;"GA";"2016-06-29";"https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Georgia_%28U.S._state%29.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"500 GULFSTREAM RD";1
3651;"FA860415C7010";"CUSTOM COMPUTER PROGRAMMING SERVICES";"NON ACAT, DLA, LMARS";"DEPARTMENT OF DEFENSE (DOD)";3810020.0;"STG, INC.";541511;"VA";"2015-01-30";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"12011 SUNSET HILLS RD STE 1200";11
