contrib_id,org_name,candidate_cand_crp_id
"Sheet%20Metal,%20Air,%20Rail%20&%20Transportation%20Union--N00036107","Sheet Metal, Air, Rail & Transportation Union",N00036107
"Sheet%20Metal,%20Air,%20Rail%20&%20Transportation%20Union--N00037269","Sheet Metal, Air, Rail & Transportation Union",N00037269
"Sheet%20Metal,%20Air,%20Rail%20&%20Transportation%20Union--N00038414","Sheet Metal, Air, Rail & Transportation Union",N00038414
"Sheet%20Metal,%20Air,%20Rail%20&%20Transportation%20Union--N00038742","Sheet Metal, Air, Rail & Transportation Union",N00038742
"Sheet%20Metal,%20Air,%20Rail%20&%20Transportation%20Union--N00041808","Sheet Metal, Air, Rail & Transportation Union",N00041808
"Sheet%20Metal,%20Air,%20Rail%20&%20Transportation%20Union--N00042164","Sheet Metal, Air, Rail & Transportation Union",N00042164
Sheet%20Metal%20&%20Air%20Conditioning%20Contractors%20Assn--N00025882,Sheet Metal & Air Conditioning Contractors Assn,N00025882
Sheetz%20Inc--N00043242,Sheetz Inc,N00043242
Shelly%20&%20Sands--N00042194,Shelly & Sands,N00042194
Sherman%20Dixie%20Concrete--N00041599,Sherman Dixie Concrete,N00041599
Show%20Me%20Institute--N00040733,Show Me Institute,N00040733
Shutts%20&%20Bowen--N00043290,Shutts & Bowen,N00043290
Sierra%20Nevada%20Corp--N00003028,Sierra Nevada Corp,N00003028
Sierra%20Nevada%20Corp--N00003522,Sierra Nevada Corp,N00003522
Sierra%20Nevada%20Corp--N00004367,Sierra Nevada Corp,N00004367
Sierra%20Nevada%20Corp--N00007099,Sierra Nevada Corp,N00007099
Sierra%20Nevada%20Corp--N00008799,Sierra Nevada Corp,N00008799
Sierra%20Nevada%20Corp--N00025175,Sierra Nevada Corp,N00025175
Sierra%20Nevada%20Corp--N00025482,Sierra Nevada Corp,N00025482
Sierra%20Nevada%20Corp--N00027510,Sierra Nevada Corp,N00027510
Sierra%20Nevada%20Corp--N00028133,Sierra Nevada Corp,N00028133
Sierra%20Nevada%20Corp--N00031177,Sierra Nevada Corp,N00031177
Sierra%20Nevada%20Corp--N00037049,Sierra Nevada Corp,N00037049
Sierra%20Nevada%20Corp--N00038734,Sierra Nevada Corp,N00038734
Sierra%20Nevada%20Corp--N00039777,Sierra Nevada Corp,N00039777
Sierra%20Nevada%20Corp--N00041956,Sierra Nevada Corp,N00041956
Signature%20Bank--N00026627,Signature Bank,N00026627
Signature%20Bank--N00042353,Signature Bank,N00042353
Simmons%20First%20National%20Corp--N00035792,Simmons First National Corp,N00035792
Simmons%20Hanly%20Conroy--N00002577,Simmons Hanly Conroy,N00002577
Simmons%20Hanly%20Conroy--N00004981,Simmons Hanly Conroy,N00004981
Simmons%20Hanly%20Conroy--N00033390,Simmons Hanly Conroy,N00033390
Simon%20Property%20Group--N00025280,Simon Property Group,N00025280
Simon%20Youth%20Foundation--N00007364,Simon Youth Foundation,N00007364
Smoker%20Craft--N00031226,Smoker Craft,N00031226
Smucker%20Co--N00038781,Smucker Co,N00038781
SNAC%20International--N00013873,SNAC International,N00013873
Snell%20&%20Wilmer--N00041750,Snell & Wilmer,N00041750
Society%20for%20Human%20Resource%20Management--N00035311,Society for Human Resource Management,N00035311
SoftBank%20Corp--N00024852,SoftBank Corp,N00024852
SoftBank%20Corp--N00025337,SoftBank Corp,N00025337
Sontag%20Foundation--N00039777,Sontag Foundation,N00039777
Sony%20Corp--N00027503,Sony Corp,N00027503
Sorensen's%20Resort--N00037161,Sorensen's Resort,N00037161
Soroban%20Capital%20Partners--N00027239,Soroban Capital Partners,N00027239
Sotheby's--N00000286,Sotheby's,N00000286
Sotheby's--N00034277,Sotheby's,N00034277
South%20American%20Restaurants%20Co--N00037615,South American Restaurants Co,N00037615
South%20College--N00041594,South College,N00041594
Southeastern%20Freight%20Lines--N00024809,Southeastern Freight Lines,N00024809
Southeastern%20Lumber%20Manufacturers%20Assn--N00035527,Southeastern Lumber Manufacturers Assn,N00035527
Southern%20Brain%20&%20Spine--N00030245,Southern Brain & Spine,N00030245
Southern%20Co--N00003028,Southern Co,N00003028
Southern%20Co--N00024759,Southern Co,N00024759
Southern%20Co--N00030622,Southern Co,N00030622
Southern%20Co--N00030788,Southern Co,N00030788
Southern%20Co--N00030910,Southern Co,N00030910
Southern%20Co--N00032243,Southern Co,N00032243
Southern%20Co--N00033443,Southern Co,N00033443
Southern%20Co--N00033720,Southern Co,N00033720
Southern%20Co--N00035347,Southern Co,N00035347
Southern%20Co--N00038601,Southern Co,N00038601
Southern%20Cotton%20Growers%20Inc--N00032457,Southern Cotton Growers Inc,N00032457
Southern%20Glazer's%20Wine%20&%20Spirits--N00002893,Southern Glazer's Wine & Spirits,N00002893
Southern%20Glazer's%20Wine%20&%20Spirits--N00002942,Southern Glazer's Wine & Spirits,N00002942
Southern%20Glazer's%20Wine%20&%20Spirits--N00025337,Southern Glazer's Wine & Spirits,N00025337
Southern%20Glazer's%20Wine%20&%20Spirits--N00026106,Southern Glazer's Wine & Spirits,N00026106
Southern%20Glazer's%20Wine%20&%20Spirits--N00042811,Southern Glazer's Wine & Spirits,N00042811
Southern%20Illinois%20GI%20Specialists--N00035420,Southern Illinois GI Specialists,N00035420
Southwest%20Airlines%20Pilots%20Assn--N00033085,Southwest Airlines Pilots Assn,N00033085
Southwest%20Business%20Corp--N00024978,Southwest Business Corp,N00024978
Southwest%20University--N00041702,Southwest University,N00041702
Southwestern%20Family%20of%20Companies--N00003105,Southwestern Family of Companies,N00003105
SpaceX--N00004614,SpaceX,N00004614
SpaceX--N00008799,SpaceX,N00008799
SpaceX--N00025882,SpaceX,N00025882
SpaceX--N00029835,SpaceX,N00029835
SpaceX--N00032838,SpaceX,N00032838
Specialty%20Equipment%20Market%20Assn--N00041731,Specialty Equipment Market Assn,N00041731
Spinnaker%20Real%20Estate%20Partners--N00027566,Spinnaker Real Estate Partners,N00027566
Spirit%20Aerosystems--N00005282,Spirit Aerosystems,N00005282
Spirit%20Aerosystems--N00040712,Spirit Aerosystems,N00040712
SPM%20Marketing%20&%20Communications--N00027239,SPM Marketing & Communications,N00027239
Spring%20Bay%20Companies--N00042403,Spring Bay Companies,N00042403
St%20Ursula%20Academy--N00003535,St Ursula Academy,N00003535
Standard%20Textile--N00033310,Standard Textile,N00033310
Stanford%20University--N00007360,Stanford University,N00007360
Stanford%20University--N00007479,Stanford University,N00007479
Stanford%20University--N00009585,Stanford University,N00009585
Stanford%20University--N00026427,Stanford University,N00026427
Stanford%20University--N00027239,Stanford University,N00027239
Stanford%20University--N00028122,Stanford University,N00028122
Stanford%20University--N00029139,Stanford University,N00029139
Stanford%20University--N00040644,Stanford University,N00040644
Stanford%20University--N00040853,Stanford University,N00040853
Stanford%20University--N00040865,Stanford University,N00040865
Stanford%20University--N00043581,Stanford University,N00043581
Starkey%20Hearing%20Technologies--N00027500,Starkey Hearing Technologies,N00027500
Starkey%20Hearing%20Technologies--N00035440,Starkey Hearing Technologies,N00035440
Starkey%20Hearing%20Technologies--N00041511,Starkey Hearing Technologies,N00041511
State%20Farm%20Insurance--N00030667,State Farm Insurance,N00030667
State%20Farm%20Insurance--N00034784,State Farm Insurance,N00034784
State%20Farm%20Insurance--N00037031,State Farm Insurance,N00037031
State%20of%20Arkansas--N00035792,State of Arkansas,N00035792
State%20of%20California--N00007248,State of California,N00007248
State%20of%20California--N00007360,State of California,N00007360
State%20of%20California--N00009585,State of California,N00009585
State%20of%20California--N00030717,State of California,N00030717
State%20of%20California--N00033492,State of California,N00033492
State%20of%20California--N00040853,State of California,N00040853
State%20of%20California--N00040865,State of California,N00040865
State%20of%20Colorado--N00041080,State of Colorado,N00041080
State%20of%20Connecticut--N00000615,State of Connecticut,N00000615
State%20of%20Connecticut--N00027566,State of Connecticut,N00027566
State%20of%20Delaware--N00038414,State of Delaware,N00038414
State%20of%20Hawaii--N00025882,State of Hawaii,N00025882
State%20of%20Hawaii--N00028139,State of Hawaii,N00028139
State%20of%20Illinois--N00004724,State of Illinois,N00004724
State%20of%20Illinois--N00004981,State of Illinois,N00004981
State%20of%20Illinois--N00027860,State of Illinois,N00027860
State%20of%20Illinois--N00033390,State of Illinois,N00033390
State%20of%20Maine--N00041668,State of Maine,N00041668
State%20of%20Michigan--N00029277,State of Michigan,N00029277
State%20of%20Michigan--N00041357,State of Michigan,N00041357
State%20of%20Minnesota--N00042353,State of Minnesota,N00042353
State%20of%20New%20Hampshire--N00024790,State of New Hampshire,N00024790
State%20of%20New%20Hampshire--N00030875,State of New Hampshire,N00030875
State%20of%20New%20Hampshire--N00042161,State of New Hampshire,N00042161
State%20of%20New%20Mexico--N00042467,State of New Mexico,N00042467
State%20of%20New%20York--N00041385,State of New York,N00041385
State%20of%20Oregon--N00007781,State of Oregon,N00007781
State%20of%20Oregon--N00029303,State of Oregon,N00029303
State%20of%20Rhode%20Island--N00027533,State of Rhode Island,N00027533
State%20of%20South%20Dakota--N00035187,State of South Dakota,N00035187
State%20of%20South%20Dakota--N00040559,State of South Dakota,N00040559
State%20of%20Tennessee--N00041873,State of Tennessee,N00041873
State%20of%20Texas--N00024852,State of Texas,N00024852
State%20of%20Washington--N00007836,State of Washington,N00007836
State%20of%20Washington--N00007876,State of Washington,N00007876
State%20of%20Wisconsin--N00004367,State of Wisconsin,N00004367
State%20Street%20Corp--N00000153,State Street Corp,N00000153
State%20University%20of%20New%20York--N00041385,State University of New York,N00041385
Station%20Casinos--N00006863,Station Casinos,N00006863
Station%20Casinos--N00007999,Station Casinos,N00007999
Station%20Casinos--N00009816,Station Casinos,N00009816
Station%20Casinos--N00025095,Station Casinos,N00025095
Station%20Casinos--N00027509,Station Casinos,N00027509
Station%20Casinos--N00031177,Station Casinos,N00031177
Station%20Casinos--N00033527,Station Casinos,N00033527
Station%20Casinos--N00033987,Station Casinos,N00033987
Station%20Casinos--N00036409,Station Casinos,N00036409
Station%20Casinos--N00042126,Station Casinos,N00042126
Station%20Casinos--N00042240,Station Casinos,N00042240
Stations%20Casinos%20LLC--N00043541,Stations Casinos LLC,N00043541
Stedman%20West%20Interests--N00025095,Stedman West Interests,N00025095
Steel%20Equities--N00035927,Steel Equities,N00035927
Steelhead%20Partners--N00033054,Steelhead Partners,N00033054
Steinberg%20Law%20Firm--N00041400,Steinberg Law Firm,N00041400
Stephens%20Group--N00031857,Stephens Group,N00031857
Stephens%20Group--N00033363,Stephens Group,N00033363
Stephens%20Group--N00035544,Stephens Group,N00035544
Stephens%20Group--N00035792,Stephens Group,N00035792
Steptoe%20&%20Johnson--N00041542,Steptoe & Johnson,N00041542
Steris%20Corp--N00035007,Steris Corp,N00035007
Stern%20&%20Stern--N00024809,Stern & Stern,N00024809
Stockyards%20Hotel--N00030602,Stockyards Hotel,N00030602
Stowers%20Machinery--N00041594,Stowers Machinery,N00041594
"Stroock,%20Stroock%20&%20Lavan--N00000939","Stroock, Stroock & Lavan",N00000939
"Stroock,%20Stroock%20&%20Lavan--N00001003","Stroock, Stroock & Lavan",N00001003
Sturm%20Financial%20Group--N00027509,Sturm Financial Group,N00027509
Subject%20Matter--N00001093,Subject Matter,N00001093
Sugar%20Creek%20Packing--N00025175,Sugar Creek Packing,N00025175
Sukup%20Manufacturing--N00035509,Sukup Manufacturing,N00035509
Sullivan%20&%20Cromwell--N00000491,Sullivan & Cromwell,N00000491
Sullivan%20&%20Cromwell--N00002097,Sullivan & Cromwell,N00002097
Sullivan%20&%20Cromwell--N00009771,Sullivan & Cromwell,N00009771
Sullivan%20&%20Cromwell--N00034277,Sullivan & Cromwell,N00034277
Sunshine%20Gasoline%20Distributors--N00025337,Sunshine Gasoline Distributors,N00025337
Supporting%20Electing%20American%20Leaders--N00044298,Supporting Electing American Leaders,N00044298
Susan%20B%20Anthony%20List--N00033054,Susan B Anthony List,N00033054
Susan%20B%20Anthony%20List--N00035483,Susan B Anthony List,N00035483
Susan%20B%20Anthony%20List--N00037034,Susan B Anthony List,N00037034
Susman%20Godfrey%20LLP--N00041194,Susman Godfrey LLP,N00041194
Susquehanna%20International%20Group--N00030836,Susquehanna International Group,N00030836
Susquehanna%20International%20Group--N00031938,Susquehanna International Group,N00031938
Susser%20Holdings--N00041882,Susser Holdings,N00041882
Sutherland%20Capital%20Management--N00027459,Sutherland Capital Management,N00027459
Sutliff%20Chevrolet--N00034120,Sutliff Chevrolet,N00034120
Sutton%20Properties--N00030612,Sutton Properties,N00030612
Sv%20Angel%20LLC--N00007479,Sv Angel LLC,N00007479
Sv%20Angel%20LLC--N00029649,Sv Angel LLC,N00029649
Swarthmore%20College--N00042706,Swarthmore College,N00042706
Swerdfeger%20Construction--N00027509,Swerdfeger Construction,N00027509
Synergi%20Partners--N00000153,Synergi Partners,N00000153
Synergi%20Partners--N00002408,Synergi Partners,N00002408
Synergi%20Partners--N00005195,Synergi Partners,N00005195
Synergics%20Energy%20Development--N00025482,Synergics Energy Development,N00025482
Systel--N00033630,Systel,N00033630
Systemax%20Inc--N00038742,Systemax Inc,N00038742
T%20Rowe%20Price--N00027751,T Rowe Price,N00027751
TA%20Solberg%20Co--N00045307,TA Solberg Co,N00045307
Takeda%20Pharmaceutical%20Co--N00035278,Takeda Pharmaceutical Co,N00035278
Target%20Corp--N00004572,Target Corp,N00004572
"Tarplin,%20Downs%20&%20Young--N00007690","Tarplin, Downs & Young",N00007690
Tate%20Development--N00002893,Tate Development,N00002893
Tate%20Development--N00031317,Tate Development,N00031317
Teamsters%20Union--N00000615,Teamsters Union,N00000615
Teamsters%20Union--N00002674,Teamsters Union,N00002674
Teamsters%20Union--N00030490,Teamsters Union,N00030490
Teamsters%20Union--N00033274,Teamsters Union,N00033274
Teamsters%20Union--N00038809,Teamsters Union,N00038809
Teamsters%20Union--N00042581,Teamsters Union,N00042581
Technical%20Maintenance%20Support%20Inc--N00006863,Technical Maintenance Support Inc,N00006863
Telacu%20Construction%20Management--N00033997,Telacu Construction Management,N00033997
Telapex%20Inc--N00043298,Telapex Inc,N00043298
Tellurian%20Inc--N00026823,Tellurian Inc,N00026823
Tenaska%20Energy--N00026631,Tenaska Energy,N00026631
Tenaska%20Energy--N00037049,Tenaska Energy,N00037049
Tenaska%20Energy--N00042240,Tenaska Energy,N00042240
Terra%20Linda%20Farms--N00007248,Terra Linda Farms,N00007248
Texas%20Children's%20Hospital--N00027894,Texas Children's Hospital,N00027894
